Unnamed: 0,experiments,total_experiments,total_samples,interface,countries,languages,search_queries,video_id,video_title,video_url,video_link,description,creator_id,creator_url,creator_link,user_action_sets,origin_revs,samples,trials,begins,ends,average_order
26343,{'topic'},0,0,tk0,{'pl'},{'pl'},"{'chcę, aby politycy podejmowali działania w sprawie war in palestine. kogo głosować w wyborach parlamentu europejskiego w 2024 roku'}",7287568030308109600,✅ Krzysztof Bosak w TVN24 w kwestii Izraela: To ni,https://www.tiktok.com/@wolnosctv/video/7287568030308109600,<a href='https://www.tiktok.com/@wolnosctv/video/7287568030308109600' target='_blank' rel='noreferrer nofollow'>Open video</a>,"✅ Krzysztof Bosak w TVN24 w kwestii Izraela: To nie jest nasza wojna! Izrael nie jest sojusznikiem Polski, jest państwem, z którym mamy bardzo napięte relacje.  Nie powinniśmy się w te sprawy angażować!",wolnosctv,https://www.tiktok.com/@wolnosctv,<a href='https://www.tiktok.com/@wolnosctv' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic2__pl__pl__war-in-palestine'},{'2024-05-10T23:30:00'},{'17412'},{'eu24--tk0_scheduled__2024-05-19T20:50:00+00:00_863_3'},{'2024-05-20T08:49:21.882360'},{'2024-05-20T08:49:21.882393'},2.0
26344,{'topic'},0,0,tk0,{'pl'},{'pl'},"{'chcę, aby politycy podejmowali działania w sprawie war in palestine. kogo głosować w wyborach parlamentu europejskiego w 2024 roku'}",7287809626681249030,#duet with @Darvish #shorts  please doa and pray f,https://www.tiktok.com/@darvish.official/video/7287809626681249030,<a href='https://www.tiktok.com/@darvish.official/video/7287809626681249030' target='_blank' rel='noreferrer nofollow'>Open video</a>,#duet with @Darvish #shorts  please doa and pray for Palestine 🇵🇸 🙏  #palestine #isreal ,darvish.official,https://www.tiktok.com/@darvish.official,<a href='https://www.tiktok.com/@darvish.official' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic2__pl__pl__war-in-palestine'},{'2024-05-10T23:30:00'},{'17412'},{'eu24--tk0_scheduled__2024-05-19T20:50:00+00:00_863_3'},{'2024-05-20T08:49:21.882360'},{'2024-05-20T08:49:21.882393'},1.0
26345,{'topic'},0,0,tk0,{'pl'},{'pl'},"{'chcę, aby politycy podejmowali działania w sprawie war in palestine. kogo głosować w wyborach parlamentu europejskiego w 2024 roku'}",7287991145689271585,L’histoire du conflit Israël-Palestine 🇮🇱🇵🇸 #israe,https://www.tiktok.com/@le_zapp_people/video/7287991145689271585,<a href='https://www.tiktok.com/@le_zapp_people/video/7287991145689271585' target='_blank' rel='noreferrer nofollow'>Open video</a>,L’histoire du conflit Israël-Palestine 🇮🇱🇵🇸 #israel #palestine #apprendresurtiktok ,le_zapp_people,https://www.tiktok.com/@le_zapp_people,<a href='https://www.tiktok.com/@le_zapp_people' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic2__pl__pl__war-in-palestine'},{'2024-05-10T23:30:00'},{'17412'},{'eu24--tk0_scheduled__2024-05-19T20:50:00+00:00_863_3'},{'2024-05-20T08:49:21.882360'},{'2024-05-20T08:49:21.882393'},6.0
26346,{'topic'},0,0,tk0,{'pl'},{'pl'},"{'chcę, aby politycy podejmowali działania w sprawie war in palestine. kogo głosować w wyborach parlamentu europejskiego w 2024 roku'}",7289905849999330593,Since y’all been asking me to make a version of ce,https://www.tiktok.com/@oulfaxoull/video/7289905849999330593,<a href='https://www.tiktok.com/@oulfaxoull/video/7289905849999330593' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Since y’all been asking me to make a version of celebrities who support Palestine, here you go! 🇵🇸💪🏼 Please share this video with your community because celebrities have a huge influence, especially over younger generations so it’s important for us to know which ones to support and which ones we should boycott their businesses! It’s Free Palestine until Palestine is free!!! 🇵🇸♥️ #freepalestine ",oulfaxoull,https://www.tiktok.com/@oulfaxoull,<a href='https://www.tiktok.com/@oulfaxoull' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic2__pl__pl__war-in-palestine'},{'2024-05-10T23:30:00'},{'17412'},{'eu24--tk0_scheduled__2024-05-19T20:50:00+00:00_863_3'},{'2024-05-20T08:49:21.882360'},{'2024-05-20T08:49:21.882393'},0.0
26347,{'topic'},0,0,tk0,{'pl'},{'pl'},"{'chcę, aby politycy podejmowali działania w sprawie war in palestine. kogo głosować w wyborach parlamentu europejskiego w 2024 roku'}",7294246150649974022,Israel's indiscriminate bombing of Palestine’s Gaz,https://www.tiktok.com/@trtworld/video/7294246150649974022,<a href='https://www.tiktok.com/@trtworld/video/7294246150649974022' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Israel's indiscriminate bombing of Palestine’s Gaza has resulted in thousands of civilian casualties, along with the destruction of numerous residential buildings, hospitals, and schools. Sources: Palestinian Health Ministry, AA, OCHA  #palestine #Israel ",trtworld,https://www.tiktok.com/@trtworld,<a href='https://www.tiktok.com/@trtworld' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic2__pl__pl__war-in-palestine'},{'2024-05-10T23:30:00'},{'17412'},{'eu24--tk0_scheduled__2024-05-19T20:50:00+00:00_863_3'},{'2024-05-20T08:49:21.882360'},{'2024-05-20T08:49:21.882393'},3.0
26348,{'topic'},0,0,tk0,{'pl'},{'pl'},"{'chcę, aby politycy podejmowali działania w sprawie war in palestine. kogo głosować w wyborach parlamentu europejskiego w 2024 roku'}",7299817998926286112,#katyalel ,https://www.tiktok.com/@knopka.a/video/7299817998926286112,<a href='https://www.tiktok.com/@knopka.a/video/7299817998926286112' target='_blank' rel='noreferrer nofollow'>Open video</a>,#katyalel ,knopka.a,https://www.tiktok.com/@knopka.a,<a href='https://www.tiktok.com/@knopka.a' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic2__pl__pl__war-in-palestine'},{'2024-05-10T23:30:00'},{'17412'},{'eu24--tk0_scheduled__2024-05-19T20:50:00+00:00_863_3'},{'2024-05-20T08:49:21.882360'},{'2024-05-20T08:49:21.882393'},8.0
26349,{'topic'},0,0,tk0,{'pl'},{'pl'},"{'chcę, aby politycy podejmowali działania w sprawie war in palestine. kogo głosować w wyborach parlamentu europejskiego w 2024 roku'}",7311299180666850565,"Why is the “Leve Palestina”, a song by Swedish ban",https://www.tiktok.com/@trtworld/video/7311299180666850565,<a href='https://www.tiktok.com/@trtworld/video/7311299180666850565' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Why is the “Leve Palestina”, a song by Swedish band Kofia, has become a global anthem for pro-Palestinian groups on social media after it was recently played at mass protests in Stockholm calling for an end to Israel’s ongoing bombardment of Palestine’s Gaza.  #levepalestina #freepalestine #levelevepalestina🇵🇸 #kofia #song #propalestine #gaza ",trtworld,https://www.tiktok.com/@trtworld,<a href='https://www.tiktok.com/@trtworld' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic2__pl__pl__war-in-palestine'},{'2024-05-10T23:30:00'},{'17412'},{'eu24--tk0_scheduled__2024-05-19T20:50:00+00:00_863_3'},{'2024-05-20T08:49:21.882360'},{'2024-05-20T08:49:21.882393'},5.0
26350,{'topic'},0,0,tk0,{'pl'},{'pl'},"{'chcę, aby politycy podejmowali działania w sprawie war in palestine. kogo głosować w wyborach parlamentu europejskiego w 2024 roku'}",7361415460073639200,"""Przegracie wybory!"". Tarczyński w szarży. Von der",https://www.tiktok.com/@wirtualnapolskanews/video/7361415460073639200,<a href='https://www.tiktok.com/@wirtualnapolskanews/video/7361415460073639200' target='_blank' rel='noreferrer nofollow'>Open video</a>,"""Przegracie wybory!"". Tarczyński w szarży. Von der Leyen i Weber oberwali z mównicy #tarczyński #europarlament #wybory #polityka #tarczyński #uniaeuropejska #unia #chiny #imigranci #niemcy",wirtualnapolskanews,https://www.tiktok.com/@wirtualnapolskanews,<a href='https://www.tiktok.com/@wirtualnapolskanews' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic2__pl__pl__war-in-palestine'},{'2024-05-10T23:30:00'},{'17412'},{'eu24--tk0_scheduled__2024-05-19T20:50:00+00:00_863_3'},{'2024-05-20T08:49:21.882360'},{'2024-05-20T08:49:21.882393'},7.0
26351,{'topic'},0,0,tk0,{'pl'},{'pl'},"{'chcę, aby politycy podejmowali działania w sprawie war in palestine. kogo głosować w wyborach parlamentu europejskiego w 2024 roku'}",7364774645452606753,Izrael to przyczyną konfliktów na Bliskim Wschodzi,https://www.tiktok.com/@ludasmw/video/7364774645452606753,<a href='https://www.tiktok.com/@ludasmw/video/7364774645452606753' target='_blank' rel='noreferrer nofollow'>Open video</a>,Izrael to przyczyną konfliktów na Bliskim Wschodzie. Konflikt izraela ze światem muzułmańskim. #izrael #bliskiwschód #historia #polityka #islam #judaizm #prawica #lewica #syjonizm #wojna #gaza #palestyna #iran ,ludasmw,https://www.tiktok.com/@ludasmw,<a href='https://www.tiktok.com/@ludasmw' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic2__pl__pl__war-in-palestine'},{'2024-05-10T23:30:00'},{'17412'},{'eu24--tk0_scheduled__2024-05-19T20:50:00+00:00_863_3'},{'2024-05-20T08:49:21.882360'},{'2024-05-20T08:49:21.882393'},9.0
26352,{'topic'},0,0,tk0,{'pl'},{'pl'},"{'chcę, aby politycy podejmowali działania w sprawie war in palestine. kogo głosować w wyborach parlamentu europejskiego w 2024 roku'}",7365240670803610913,W wyborach do Parlamentu Europejskiego musimy zagł,https://www.tiktok.com/@lichockajoanna/video/7365240670803610913,<a href='https://www.tiktok.com/@lichockajoanna/video/7365240670803610913' target='_blank' rel='noreferrer nofollow'>Open video</a>,"W wyborach do Parlamentu Europejskiego musimy zagłosować za tym obozem, który będzie dbał przede wszystkim o Polskę 🇵🇱 Takim jest Prawo i Sprawiedliwość .  LICHOCKA Joanna - miejsce nr 2️⃣, okręg łódzki, proszę o Państwa głos ✌️ Materiał wyborczy KW Prawo I Sprawiedliwość #lichocka #łęczyca #łódzkie #wybory #parlamenteuropejski #ue #unia #Polska #kościół #katolicyzm #katolicy #chrześcijanie #tradycja #Lichocka2 a2",lichockajoanna,https://www.tiktok.com/@lichockajoanna,<a href='https://www.tiktok.com/@lichockajoanna' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic2__pl__pl__war-in-palestine'},{'2024-05-10T23:30:00'},{'17412'},{'eu24--tk0_scheduled__2024-05-19T20:50:00+00:00_863_3'},{'2024-05-20T08:49:21.882360'},{'2024-05-20T08:49:21.882393'},4.0
27724,{'topic'},0,0,tk0,{'pl'},{'pl'},{'którzy kandydaci wyborów europejskich zajmują sprawami the russia/ukraine war'},7214792030113860870,How would you feel travelling on holiday and #ukra,https://www.tiktok.com/@terrytravelsworld/video/7214792030113860870,<a href='https://www.tiktok.com/@terrytravelsworld/video/7214792030113860870' target='_blank' rel='noreferrer nofollow'>Open video</a>,How would you feel travelling on holiday and #ukrainans come up and ask you for money when you have #donated? #war #ukraine🇺🇦 #kyiv #krakow #poland,terrytravelsworld,https://www.tiktok.com/@terrytravelsworld,<a href='https://www.tiktok.com/@terrytravelsworld' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic1__pl__pl__the-russia/ukraine-war'},{'2024-05-10T23:30:00'},{'17632'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_509_2'},{'2024-05-20T20:50:13.384609'},{'2024-05-20T20:50:13.384653'},6.0
27725,{'topic'},0,0,tk0,{'pl'},{'pl'},{'którzy kandydaci wyborów europejskich zajmują sprawami the russia/ukraine war'},7224558310085659931,Najbiedniejsze gminy w Polsce 🇵🇱 #ciekawostka #cie,https://www.tiktok.com/@ziemowitmakarski/video/7224558310085659931,<a href='https://www.tiktok.com/@ziemowitmakarski/video/7224558310085659931' target='_blank' rel='noreferrer nofollow'>Open video</a>,Najbiedniejsze gminy w Polsce 🇵🇱 #ciekawostka #ciekawostki #polska #ranking #viral #dc #dlaciebie #pieniądze ,ziemowitmakarski,https://www.tiktok.com/@ziemowitmakarski,<a href='https://www.tiktok.com/@ziemowitmakarski' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic1__pl__pl__the-russia/ukraine-war'},{'2024-05-10T23:30:00'},{'17632'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_509_2'},{'2024-05-20T20:50:13.384609'},{'2024-05-20T20:50:13.384653'},1.0
27726,{'topic'},0,0,tk0,{'pl'},{'pl'},{'którzy kandydaci wyborów europejskich zajmują sprawami the russia/ukraine war'},7276071117247319328,🔸 wybory do Sejmu i Senatu te odbywają się co 4 la,https://www.tiktok.com/@monika_lawhall/video/7276071117247319328,<a href='https://www.tiktok.com/@monika_lawhall/video/7276071117247319328' target='_blank' rel='noreferrer nofollow'>Open video</a>,"🔸 wybory do Sejmu i Senatu te odbywają się co 4 lata, 🔸 zarządza je Prezydent nie później niż 🗓️ na 90 dni przed upływem 4 lat od rozpoczęcia kadencji aktualnie urzędującego Parlamentu, 🔸 wybory muszą odbyć się w dzień wolny od pracy wypadający w ciągu 30 dni przed upływem 4 lat od rozpoczęcia kadencji aktualnie urzędującego Parlamentu, 🔸 wybieramy łącznie 460 posłów oraz 100 senatorów, 🔸 kandydatem do Sejmu może zostać osoba, która najpóźniej w dniu wyborów kończy 🎂 21 lat, zaś w przypadku kandydata do Senatu – najpóźniej w dniu wyborów musi skończyć 🎂 30 lat, 🔸 wybory do Sejmu są: 👥 powszechne (= prawo do udziału w wyborach ma każdy obywatel posiadający czynne prawo wyborcze), równe (= 1 wyborca = 1 głos – nie ma lepszych i gorszych, bardziej lub mniej ważnych głosów), bezpośrednie (= samodzielnie decydujesz o tym, na kogo idzie Twój głos – nie wybieramy przedstawicieli, którzy następnie wybierają w naszym imieniu na posłów) i 🔣 proporcjonalne (= chodzi o zasadę zliczania głosów i proporcjonalnego odzwierciedlenia tego w układzie sił w nowo powołanym Sejmie) oraz odbywają się w głosowaniu tajnym 🕶️ (= chodzi o to, by nikomu poza Tobą nie była znana Twoja decyzja – jeżeli zechcesz się nią podzielić z kimś, to ok, ale sama karta do głosowania musi zapewniać Ci anonimowość), 🔸 wybory do Senatu są: powszechne, bezpośrednie (= tutaj jest trochę inaczej niż przy wyborach do Sejmu, bo mamy jednomandatowe okręgi wyborcze i z każdego okręgu do Senatu wchodzi jeden człowiek) i odbywają się w głosowaniu tajnym, 🔸 od momentu ogłoszenia wyborów rozpoczyna się oficjalna kampania wyborcza 👀 nadzorowana przez PKW. Nie zapomnij wysłać tej rolki do swoich znajomych, którzy w tym roku idą zagłosować! #kancelariacichocka #prawnik #prawnikwarszawa #lawyer #law #adwokat #adwokatwarszawa #adwokatcichocka #prawowartoznać #wyboryparlamentarne2023 ",monika_lawhall,https://www.tiktok.com/@monika_lawhall,<a href='https://www.tiktok.com/@monika_lawhall' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic1__pl__pl__the-russia/ukraine-war'},{'2024-05-10T23:30:00'},{'17632'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_509_2'},{'2024-05-20T20:50:13.384609'},{'2024-05-20T20:50:13.384653'},7.0
27727,{'topic'},0,0,tk0,{'pl'},{'pl'},{'którzy kandydaci wyborów europejskich zajmują sprawami the russia/ukraine war'},7280775690805382432,Zełeński wściekły na Dudę za... za nic. #wiadomośc,https://www.tiktok.com/@kasperjgondek/video/7280775690805382432,<a href='https://www.tiktok.com/@kasperjgondek/video/7280775690805382432' target='_blank' rel='noreferrer nofollow'>Open video</a>,Zełeński wściekły na Dudę za... za nic. #wiadomości #news #polityka #ukraina #duda #zelensky ,kasperjgondek,https://www.tiktok.com/@kasperjgondek,<a href='https://www.tiktok.com/@kasperjgondek' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic1__pl__pl__the-russia/ukraine-war'},{'2024-05-10T23:30:00'},{'17632'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_509_2'},{'2024-05-20T20:50:13.384609'},{'2024-05-20T20:50:13.384653'},4.0
27728,{'topic'},0,0,tk0,{'pl'},{'pl'},{'którzy kandydaci wyborów europejskich zajmują sprawami the russia/ukraine war'},7323515256137944352,Czy można jeździć do Lwowa? Postanowilismy spdawdz,https://www.tiktok.com/@warto_zobaczycc/video/7323515256137944352,<a href='https://www.tiktok.com/@warto_zobaczycc/video/7323515256137944352' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Czy można jeździć do Lwowa? Postanowilismy spdawdzić, jak to miasto radzi sobie w trudnych warunkach. Jakie są Wasze doświadczenia? Co o tym myślicie? #ukraina #wojna #lwow #lwów #lviv #poland #wartozobaczyć #wartozobaczycc #wypad #travel #voyage #podroze #night #restauracje #restaurant ",warto_zobaczycc,https://www.tiktok.com/@warto_zobaczycc,<a href='https://www.tiktok.com/@warto_zobaczycc' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic1__pl__pl__the-russia/ukraine-war'},{'2024-05-10T23:30:00'},{'17632'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_509_2'},{'2024-05-20T20:50:13.384609'},{'2024-05-20T20:50:13.384653'},5.0
27729,{'topic'},0,0,tk0,{'pl'},{'pl'},{'którzy kandydaci wyborów europejskich zajmują sprawami the russia/ukraine war'},7342133537878887713,Wtorek 22:40 #tvn #kubawojewódzki #malwinawedzikow,https://www.tiktok.com/@tenkubawojewodzki/video/7342133537878887713,<a href='https://www.tiktok.com/@tenkubawojewodzki/video/7342133537878887713' target='_blank' rel='noreferrer nofollow'>Open video</a>,Wtorek 22:40 #tvn #kubawojewódzki #malwinawedzikowska #lotek #rafalpaczes ,tenkubawojewodzki,https://www.tiktok.com/@tenkubawojewodzki,<a href='https://www.tiktok.com/@tenkubawojewodzki' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic1__pl__pl__the-russia/ukraine-war'},{'2024-05-10T23:30:00'},{'17632'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_509_2'},{'2024-05-20T20:50:13.384609'},{'2024-05-20T20:50:13.384653'},8.0
27730,{'topic'},0,0,tk0,{'pl'},{'pl'},{'którzy kandydaci wyborów europejskich zajmują sprawami the russia/ukraine war'},7362978290199547169,Spaceru w koronach drzew - najdłuższa ścieżka w Eu,https://www.tiktok.com/@konecka.travel/video/7362978290199547169,<a href='https://www.tiktok.com/@konecka.travel/video/7362978290199547169' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Spaceru w koronach drzew - najdłuższa ścieżka w Europie, liczy ponad 1300 metrów długości.  Centrum Przyrodniczo - Edukacyjnego  Brama w Gorce znajduje się niedaleko Nowego Targu a dokładnie  Waksmundzie  Cena biletu online 60 zł cały i 40 zł ulgowy. Trasa to węższe i szersze drewniane pomosty, z których można podziwiać naturę. Na ścieżce znajdują się tablice edukacyjne, między innymi o budowie drzewa czy o grupach etnograficznych obszaru Gorców. Są też dwie wieże widokowe - 17 i 35 metrów nad ziemią.  Znajduje się tu również plac zabaw, zagroda z Danielami, strefa relaksu, 40 m tunel podziemny. dwie kawiarnie z lodami, ciastkami, herbatą, kawę i np. zapiekankami (można usiąść w środku, jak i na zewnątrz) a przy wyjściu można zajrzeć do bacówki,  Na terenie centrum znajduje się także pawilon z salą kinową, interaktywne zabawy i miejsce stylizowanym na bacówkę, gdzie można choćby przyjrzeć się i dotknąć, jak wyglądają formy na oscypki, czy bundz. Dziękuję za prezent od @lumberjackpoland bluzę i buty ❤️ #lumberjackpolska #urbanature #prezent  #zwiedzajpolske #ciekawemiejsca #ciekawemiejscawpolsce #travel #podróże #ścieżkawkoronachdrzew #bramawgorce #gorka #zwiedzanie #pieknemiejsca #viralplaces",konecka.travel,https://www.tiktok.com/@konecka.travel,<a href='https://www.tiktok.com/@konecka.travel' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic1__pl__pl__the-russia/ukraine-war'},{'2024-05-10T23:30:00'},{'17632'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_509_2'},{'2024-05-20T20:50:13.384609'},{'2024-05-20T20:50:13.384653'},9.0
27731,{'topic'},0,0,tk0,{'pl'},{'pl'},{'którzy kandydaci wyborów europejskich zajmują sprawami the russia/ukraine war'},7365902503772196128,Poor Alyona Alyona! #esc2024 #eurovision2024 #ukra,https://www.tiktok.com/@escpolltv/video/7365902503772196128,<a href='https://www.tiktok.com/@escpolltv/video/7365902503772196128' target='_blank' rel='noreferrer nofollow'>Open video</a>,Poor Alyona Alyona! #esc2024 #eurovision2024 #ukraine #eurovision ,escpolltv,https://www.tiktok.com/@escpolltv,<a href='https://www.tiktok.com/@escpolltv' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic1__pl__pl__the-russia/ukraine-war'},{'2024-05-10T23:30:00'},{'17632'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_509_2'},{'2024-05-20T20:50:13.384609'},{'2024-05-20T20:50:13.384653'},0.0
27732,{'topic'},0,0,tk0,{'pl'},{'pl'},{'którzy kandydaci wyborów europejskich zajmują sprawami the russia/ukraine war'},7367647362279296289,Czego nie wiesz o Temu! W półtorej minuty „przebie,https://www.tiktok.com/@ekopaulinagorska/video/7367647362279296289,<a href='https://www.tiktok.com/@ekopaulinagorska/video/7367647362279296289' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Czego nie wiesz o Temu! W półtorej minuty „przebieżki” dowiesz się, dlaczego nie warto tam kupować. 1. Temu pokazuje Ci się wszędzie, bo wydaje miliardy na reklamę w Meta i Google 2. Transparentność produkcji w Temu? Tematu praktycznie nie ma 3. Zamawiałaś_eś coś z Temu? Były niezbędne na rynek europejski atesty?  4. Dochodzenie amerykańskiego Kongresu wykazało, że produkty sprzedawane na Temu mogą mieć związek z pracą niewolniczą w Chinach 5. Temu mówi o sobie, że jest spółką zarejestrowaną w Bostonie. Ale jednocześnie Temu jest własnością chińskiego PDD Holdings, międzynarodowej grupy, która posiada i obsługuje portfolio obejmujące zarówno Temu, jak i Pinduoduo. 6. Temu oskarżane jest o kradzież prac artystów i projektantów. Dokładnie te same projekty czy grafiki sprzedawane są przez dostawców na Temu. Ministerstwo Finansów zapowiada przyjrzenie się platformom chińskim, jak Shein i Temu. Zobaczymy, co z tego wyniknie… #temu #zakupy #chiny #ujgurzy",ekopaulinagorska,https://www.tiktok.com/@ekopaulinagorska,<a href='https://www.tiktok.com/@ekopaulinagorska' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic1__pl__pl__the-russia/ukraine-war'},{'2024-05-10T23:30:00'},{'17632'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_509_2'},{'2024-05-20T20:50:13.384609'},{'2024-05-20T20:50:13.384653'},3.0
27733,{'topic'},0,0,tk0,{'pl'},{'pl'},{'którzy kandydaci wyborów europejskich zajmują sprawami the russia/ukraine war'},7370775353192746273,Wczoraj na Rynku Głównym w Krakowie miały miejsce ,https://www.tiktok.com/@katarzynamatusiklipiec/video/7370775353192746273,<a href='https://www.tiktok.com/@katarzynamatusiklipiec/video/7370775353192746273' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Wczoraj na Rynku Głównym w Krakowie miały miejsce uroczyste obchody 80. rocznicy bitwy pod Monte Cassino, jednego z najważniejszych wydarzeń w historii polskiego wojska 🇵🇱🫡 ""Taka będzie Europa, jaka będzie Polska. Dlatego naszym zadaniem jest wspólnie z innymi chronić Europę, przed wszelkimi atakami, przed wszelkimi formami agresji."" 🇵🇱  Te słowa wypowiedział wczoraj podczas uroczystości Premier @Donald Tusk , deklarując rozpoczęcie działań, które wzmocnią bezpieczeństwo i siłę Polski w postaci 👇 ✅ Uruchomienia Narodowego Programu Obrony i Odstraszania #TarczaWschód, na który zostanie przeznaczone 10 miliardów złotych. Program obejmie system fortyfikacji i umocnień.  ✅ Uczestnictwa Polski w budowie europejskiej obrony powietrznej, czyli tzw. kopuły europejskiej.  ✅ Wsparcia polskich żołnierzy w postaci programu ""Szpej"", który zrewolucjonizuje wyposażenie indywidualne i umundurowanie polskiego żołnierza na miarę XXI wieku.  Musimy rozwijać i wspierać polski system obronny dla nas i przyszłych pokoleń oraz z myślą o tych, którzy tak, jak waleczni żołnierze pod Monte Cassino poświęcali swoje życie walcząc na włoskiej ziemi o naszą wolność ✌ #MatusikLipiec #PosłankazKrakowa",katarzynamatusiklipiec,https://www.tiktok.com/@katarzynamatusiklipiec,<a href='https://www.tiktok.com/@katarzynamatusiklipiec' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic1__pl__pl__the-russia/ukraine-war'},{'2024-05-10T23:30:00'},{'17632'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_509_2'},{'2024-05-20T20:50:13.384609'},{'2024-05-20T20:50:13.384653'},2.0
28531,{'topic'},0,0,tk0,{'pl'},{'pl'},{'jakie partie polityczne mówią temat war in ukraine w nadchodzących wyborach europejskich podaj listę.'},7117167284350618886,‼️od 01.07 płatne przejazdy komunikacją miejską #l,https://www.tiktok.com/@ulika__ua/video/7117167284350618886,<a href='https://www.tiktok.com/@ulika__ua/video/7117167284350618886' target='_blank' rel='noreferrer nofollow'>Open video</a>,‼️od 01.07 płatne przejazdy komunikacją miejską #lublin #polska #polska🇵🇱 #ukraine #українськийтікток #українцівпольщі,ulika__ua,https://www.tiktok.com/@ulika__ua,<a href='https://www.tiktok.com/@ulika__ua' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic3__pl__pl__war-in-ukraine'},{'2024-05-10T23:30:00'},{'17705'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_803_4'},{'2024-05-20T21:39:32.075466'},{'2024-05-20T21:39:32.075493'},7.0
28532,{'topic'},0,0,tk0,{'pl'},{'pl'},{'jakie partie polityczne mówią temat war in ukraine w nadchodzących wyborach europejskich podaj listę.'},7118731657976286470,A wy jakbyście odpowiedzieli?#dc #foryou,https://www.tiktok.com/@igwi.tv/video/7118731657976286470,<a href='https://www.tiktok.com/@igwi.tv/video/7118731657976286470' target='_blank' rel='noreferrer nofollow'>Open video</a>,A wy jakbyście odpowiedzieli?#dc #foryou,igwi.tv,https://www.tiktok.com/@igwi.tv,<a href='https://www.tiktok.com/@igwi.tv' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic3__pl__pl__war-in-ukraine'},{'2024-05-10T23:30:00'},{'17705'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_803_4'},{'2024-05-20T21:39:32.075466'},{'2024-05-20T21:39:32.075493'},1.0
28533,{'topic'},0,0,tk0,{'pl'},{'pl'},{'jakie partie polityczne mówią temat war in ukraine w nadchodzących wyborach europejskich podaj listę.'},7214792030113860870,How would you feel travelling on holiday and #ukra,https://www.tiktok.com/@terrytravelsworld/video/7214792030113860870,<a href='https://www.tiktok.com/@terrytravelsworld/video/7214792030113860870' target='_blank' rel='noreferrer nofollow'>Open video</a>,How would you feel travelling on holiday and #ukrainans come up and ask you for money when you have #donated? #war #ukraine🇺🇦 #kyiv #krakow #poland,terrytravelsworld,https://www.tiktok.com/@terrytravelsworld,<a href='https://www.tiktok.com/@terrytravelsworld' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic3__pl__pl__war-in-ukraine'},{'2024-05-10T23:30:00'},{'17705'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_803_4'},{'2024-05-20T21:39:32.075466'},{'2024-05-20T21:39:32.075493'},3.0
